,cpu_load,gpu_load
810,0.3228779266434411,0.8548117556665386
811,0.32078825738655403,0.8556761429120245
812,0.319383025942248,0.8515462927391471
813,0.32824910375002375,0.8926527084133691
814,0.31858793998444607,0.8453034959661928
815,0.32315612769428237,0.8577890895121013
816,0.29298079780474084,0.7407318478678447
817,0.2938011747671647,0.7408278908951211
818,0.29155501741917944,0.7292066845946985
819,0.29128471980728254,0.7274779101037265
820,0.2899569420646312,0.7212351133307723
821,0.28957125424414676,0.7206588551671149
822,0.2893562807048603,0.7193142527852479
823,0.28918240504808457,0.7192182097579717
824,0.2893246669490829,0.722205147906262
825,0.2936114922325002,0.7327698809066461
826,0.3132420538824854,0.8067230119093353
827,0.32617682205881426,0.8438916634652325
828,0.33466511548504985,0.8698905109489052
829,0.3125339057530713,0.8097963887821743
830,0.3210174571159403,0.831761429120246
831,0.33652084294918405,0.8797733384556282
832,0.31531907763706146,0.823300038417211
833,0.32385321100917436,0.8640222819823281
834,0.3626638382893165,1.045831732616212
835,0.3242910615266915,0.8701690357280062
836,0.332267212109333,0.8781790242028429
837,0.3389250690760564,0.8907990779869381
838,0.32647241067533306,0.8534383403764887
839,0.3295832042438306,0.8622166730695353
840,0.2851295215574201,0.717710334229735
841,0.2859973191535101,0.7287552823665002
842,0.2809359568535461,0.6958509412216672
843,0.2817152359334594,0.6971955436035344
844,0.28169784836778183,0.6982520169035727
845,0.282001340423245,0.6987322320399538
846,0.28208511687605514,0.6997887053399923
847,0.281500262394173,0.6976757587399155
848,0.2956300305388881,0.7441605839416058
849,0.30422581073476695,0.7704763734152901
850,0.3179082442352317,0.8340568574721476
851,0.3093298516050304,0.7941990011525164
852,0.3094120473700517,0.7971763349980792
853,0.3090579733053446,0.7959277756434884
854,0.31310295335706473,0.8074529389166347
855,0.314982391138032,0.8131194775259317
856,0.3130033700263659,0.8067806377257012
857,0.31021661745458684,0.799289281598156
858,0.30974715318129226,0.7975605071071841
859,0.3103051359707636,0.7989051094890511
860,0.31180046661903527,0.8017864003073377
861,0.3110117034123888,0.8106223588167499
862,0.3214221131898912,0.849519784863619
863,0.3506221587136995,0.931252401075682
864,0.3160888725902415,0.7881482904341146
865,0.31934983149868174,0.8008259700345756
866,0.31377790704291253,0.7789281598155974
867,0.3216860880506326,0.797944679216289
868,0.32918012885766856,0.817633499807914
869,0.33007163677059165,0.817633499807914
870,0.3226044676559665,0.7965040338071456
871,0.30222307930626774,0.7416634652324241
872,0.3020966242831581,0.7434882827506722
